467.8,742.7,928.9,1166.5,1830.7,955.8,498.6,652.5,763.0,657.5,918.9,1103.9,1847.5,541.2,781.1,623.1,858.6,961.3
467.8,742.7,928.9,1166.5,1830.7,955.8,498.6,652.5,763.0,657.5,918.9,1103.9,1847.5,541.2,781.1,623.1,858.6,961.3
467.8,742.7,928.9,1166.5,1830.7,955.8,498.6,652.5,763.0,657.5,918.9,1103.9,1847.5,541.2,781.1,623.1,858.6,961.3
467.8,742.7,928.9,1166.5,1830.7,955.8,498.6,652.5,763.0,657.5,918.9,1103.9,1847.5,541.2,781.1,623.1,858.6,961.3
444.4,49.4,886.1,1115.2,101.2,918.8,468.8,617.4,731.2,621.1,874.4,1059.7,119.4,518.6,741.5,586.0,824.8,915.0
444.4,49.4,886.1,1115.2,101.2,918.8,468.8,617.4,731.2,621.1,874.4,1059.7,119.4,518.6,741.5,586.0,824.8,915.0
444.4,49.4,886.1,1115.2,101.2,918.8,468.8,617.4,731.2,621.1,874.4,1059.7,119.4,518.6,741.5,586.0,824.8,915.0
444.4,49.4,886.1,1115.2,101.2,918.8,468.8,617.4,731.2,621.1,874.4,1059.7,119.4,518.6,741.5,586.0,824.8,915.0
479.9,42.4,959.8,1209.2,86.7,997.1,499.2,661.5,795.7,664.4,946.8,1159.1,105.9,559.9,799.9,624.2,896.7,986.0
479.9,42.4,959.8,1209.2,86.7,997.1,499.2,661.5,795.7,664.4,946.8,1159.1,105.9,559.9,799.9,624.2,896.7,986.0
479.9,42.4,959.8,1209.2,86.7,997.1,499.2,661.5,795.7,664.4,946.8,1159.1,105.9,559.9,799.9,624.2,896.7,986.0
479.9,42.4,959.8,1209.2,86.7,997.1,499.2,661.5,795.7,664.4,946.8,1159.1,105.9,559.9,799.9,624.2,896.7,986.0
477.0,39.7,955.4,1204.3,80.8,994.5,494.4,656.5,793.2,659.0,941.8,1156.4,100.5,557.8,795.0,618.3,894.3,980.5
477.0,39.7,955.4,1204.3,80.8,994.5,494.4,656.5,793.2,659.0,941.8,1156.4,100.5,557.8,795.0,618.3,894.3,980.5
477.0,39.7,955.4,1204.3,80.8,994.5,494.4,656.5,793.2,659.0,941.8,1156.4,100.5,557.8,795.0,618.3,894.3,980.5
477.0,39.7,955.4,1204.3,80.8,994.5,494.4,656.5,793.2,659.0,941.8,1156.4,100.5,557.8,795.0,618.3,894.3,980.5
489.8,38.3,981.4,1237.2,77.9,1021.4,53.1,672.8,815.5,675.2,967.6,57.9,97.8,572.3,816.1,633.0,919.0,100.0
489.8,38.3,981.4,1237.2,77.9,1021.4,53.1,672.8,815.5,675.2,967.6,57.9,97.8,572.3,816.1,633.0,919.0,100.0
489.8,38.3,981.4,1237.2,77.9,1021.4,53.1,672.8,815.5,675.2,967.6,57.9,97.8,572.3,816.1,633.0,919.0,100.0
489.8,38.3,981.4,1237.2,77.9,1021.4,53.1,672.8,815.5,675.2,967.6,57.9,97.8,572.3,816.1,633.0,919.0,100.0
574.0,37.6,1150.2,1448.4,76.5,1190.7,51.9,784.8,956.4,787.1,1136.3,57.2,96.5,665.1,956.4,737.7,1074.1,98.7
574.0,37.6,1150.2,1448.4,76.5,1190.7,51.9,784.8,956.4,787.1,1136.3,57.2,96.5,665.1,956.4,737.7,1074.1,98.7
574.0,37.6,1150.2,1448.4,76.5,1190.7,51.9,784.8,956.4,787.1,1136.3,57.2,96.5,665.1,956.4,737.7,1074.1,98.7
574.0,37.6,1150.2,1448.4,76.5,1190.7,51.9,784.8,956.4,787.1,1136.3,57.2,96.5,665.1,956.4,737.7,1074.1,98.7
580.4,43.8,1160.2,1459.4,89.6,1196.6,62.8,796.1,962.1,799.2,1147.5,63.3,108.6,670.0,967.5,751.1,1079.5,111.1
580.4,43.8,1160.2,1459.4,89.6,1196.6,62.8,796.1,962.1,799.2,1147.5,63.3,108.6,670.0,967.5,751.1,1079.5,111.1
618.4,43.8,1160.2,1459.4,213.6,1196.6,62.8,796.1,962.1,799.2,1147.5,63.3,108.6,670.0,967.5,751.1,1079.5,111.1
618.4,43.8,1160.2,1787.4,89.6,1196.6,62.8,796.1,962.1,799.2,1147.5,63.3,108.6,670.0,1061.5,751.1,1079.5,111.1
618.5,997.3,1232.5,1547.3,2469.3,1262.6,645.9,851.4,1018.1,855.7,1721.6,1488.4,2486.9,860.7,1126.0,807.3,1139.9,1263.0
618.5,997.3,1232.5,1547.3,2469.3,1262.6,645.9,883.4,1018.1,855.7,1221.6,1488.4,2486.9,708.7,1032.0,807.3,1139.9,1263.0
618.5,997.3,1232.5,1547.3,2469.3,1262.6,645.9,851.4,1018.1,855.7,1221.6,1488.4,2486.9,708.7,1032.0,807.3,1139.9,1263.0
618.5,997.3,1232.5,1547.3,2469.3,1262.6,645.9,851.4,1018.1,855.7,1221.6,1488.4,2492.9,708.7,1032.0,807.3,1139.9,1287.0
619.9,998.7,1234.8,1549.7,2472.2,1263.9,648.3,853.9,1019.3,1040.4,1224.1,1489.8,2495.6,709.8,1034.4,810.3,1141.1,1289.8
619.9,998.7,1234.8,1549.7,2472.2,1263.9,648.3,853.9,1019.3,1040.4,1224.1,1489.8,2489.6,709.8,1034.4,810.3,1141.1,1265.8
619.9,1574.7,1234.8,1549.7,2472.2,1263.9,648.3,853.9,1019.3,858.4,1224.1,2145.8,2489.6,709.8,1034.4,810.3,1141.1,1265.8
619.9,998.7,1234.8,1549.7,2472.2,1417.9,648.3,853.9,1019.3,858.4,1224.1,1489.8,2489.6,709.8,1034.4,810.3,1361.1,1265.8
610.0,981.2,1214.3,1523.8,2427.9,1396.6,703.4,841.3,1001.7,846.0,1203.9,1462.9,2445.1,698.4,1018.0,799.1,1121.5,1245.9
610.0,981.2,1214.3,1523.8,2427.9,1242.6,639.4,841.3,1725.7,846.0,1203.9,1462.9,2445.1,698.4,1018.0,799.1,1121.5,1245.9
610.0,981.2,1886.3,1523.8,2427.9,1242.6,639.4,841.3,1001.7,846.0,1203.9,1462.9,2445.1,698.4,1018.0,1231.1,1121.5,1245.9
610.0,981.2,1214.3,1523.8,2427.9,1242.6,639.4,841.3,1001.7,846.0,1203.9,1462.9,2445.1,698.4,1018.0,799.1,1121.5,1245.9
566.8,907.8,3493.1,1414.3,2243.6,1154.0,597.7,784.7,928.1,789.6,1117.1,1351.6,2260.4,1446.2,946.2,746.9,1040.3,1159.5
566.8,907.8,3493.1,1414.3,2982.2,1154.0,597.7,784.7,928.1,789.6,1117.1,1351.6,2260.4,1446.2,946.2,746.9,1040.3,1159.5
566.8,907.8,3493.1,1414.3,2243.6,2327.0,597.7,784.7,928.1,789.6,1117.1,1351.6,2260.4,1446.2,946.2,746.9,3237.3,1159.5
949.4,907.8,3493.1,1414.3,2243.6,2327.0,597.7,784.7,928.1,789.6,1117.1,1351.6,2260.4,1446.2,946.2,746.9,3237.3,1159.5
894.2,814.8,3382.1,1275.1,2010.5,2215.0,901.8,1447.7,835.0,716.8,1240.6,1211.4,2027.1,1385.0,854.3,679.1,3134.6,1049.0
511.6,814.8,3382.1,1275.1,2010.5,2215.0,901.8,1447.7,835.0,716.8,2657.3,1211.4,2027.1,1385.0,854.3,679.1,3134.6,1049.0
511.6,814.8,3382.1,1275.1,2010.5,2215.0,901.8,1447.7,835.0,716.8,2657.3,1211.4,2027.1,1385.0,854.3,679.1,3134.6,1049.0
511.6,814.8,3382.1,1275.1,2010.5,2215.0,543.5,1447.7,835.0,716.8,2657.3,1211.4,2027.1,1385.0,854.3,679.1,3134.6,1049.0
1358.2,818.3,3387.7,1281.3,2017.8,2218.4,549.6,1453.9,838.2,1709.5,2663.6,2378.8,5436.1,1387.7,860.5,686.6,3137.6,3566.7
1358.2,818.3,3387.7,1281.3,2017.8,2218.4,549.6,1453.9,838.2,1709.5,2663.6,2378.8,5436.1,591.7,860.5,686.6,940.6,3566.7
1358.2,818.3,1021.7,4313.3,2017.8,2218.4,549.6,1453.9,838.2,1709.5,2663.6,2378.8,5436.1,591.7,2002.5,686.6,940.6,1055.9
1358.2,818.3,1021.7,4313.3,2017.8,2218.4,549.6,1453.9,838.2,1709.5,2663.6,2378.8,2033.9,591.7,2002.5,686.6,940.6,1055.9
1315.0,744.9,934.4,4203.7,1833.4,956.8,1261.9,1397.3,764.5,1828.8,2576.7,2267.6,1849.2,641.1,1930.7,634.4,859.4,3235.5
1315.0,744.9,934.4,4203.7,1833.4,956.8,1261.9,1397.3,764.5,1828.8,2576.7,2267.6,1849.2,543.4,1930.7,634.4,859.4,3235.5
1315.0,744.9,934.4,4203.7,1833.4,956.8,1261.9,661.3,1028.2,1653.1,2576.7,2267.6,1849.2,543.4,1930.7,737.2,859.4,3235.5
1315.0,744.9,934.4,4203.7,1833.4,956.8,1261.9,661.3,3499.2,1653.1,2576.7,2267.6,1849.2,543.4,1930.7,737.2,859.4,3235.5
1301.5,2583.9,908.4,4171.7,1781.9,932.1,1246.9,642.4,3478.4,1634.0,899.3,2237.3,5079.0,529.4,1908.1,718.6,836.8,3208.7
1301.5,2583.9,908.4,4171.7,1781.9,932.1,1246.9,642.4,3214.8,1634.0,899.3,1073.3,5079.0,529.4,1908.1,615.8,836.8,3208.7
458.5,2583.9,908.4,4171.7,5086.9,932.1,1246.9,642.4,3214.8,1634.0,899.3,1073.3,5079.0,529.4,1908.1,1546.8,876.8,3208.7
458.5,2583.9,908.4,4557.0,5086.9,932.1,1246.9,728.1,3214.8,1634.0,899.3,1073.3,5079.0,529.4,766.1,1546.8,876.8,3208.7
447.9,2565.8,886.9,4529.9,5041.2,910.1,1236.8,714.3,3196.5,1620.2,877.9,1045.6,5033.1,517.5,748.5,1534.1,856.7,3187.4
447.9,2565.8,886.9,1112.6,5041.2,910.1,1236.8,628.6,3196.5,634.2,877.9,1237.5,5033.1,517.5,748.5,1534.1,816.7,3187.4
447.9,2565.8,886.9,1112.6,5041.2,910.1,482.8,628.6,3196.5,634.2,877.9,1237.5,5033.1,517.5,748.5,1534.1,816.7,3187.4
447.9,2565.8,886.9,1112.6,5041.2,910.1,482.8,628.6,3196.5,634.2,877.9,1045.6,5033.1,517.5,748.5,1534.1,816.7,921.4
461.3,2586.7,912.9,1144.6,5092.7,934.8,497.8,647.4,3217.3,653.4,904.3,1076.0,5084.4,531.5,771.0,1552.7,839.2,948.2
461.3,2586.7,912.9,1144.6,5092.7,934.8,497.8,647.4,746.3,653.4,904.3,1076.0,5084.4,531.5,771.0,1552.7,839.2,948.2
461.3,2586.7,912.9,1144.6,5092.7,934.8,497.8,647.4,746.3,653.4,904.3,1076.0,5084.4,688.2,771.0,2656.7,839.2,948.2
461.3,2586.7,912.9,1144.6,5092.7,934.8,497.8,647.4,746.3,653.4,904.3,1076.0,1803.4,688.2,771.0,2656.7,839.2,948.2
511.6,2665.2,1010.1,1264.2,1980.7,1027.0,553.5,717.8,824.0,724.7,1003.0,1189.6,1995.1,740.8,855.4,1622.2,923.7,1048.4
